year,project_name,team,discovery_source,candidate_url,candidate_type,match_basis,source_record,resolution_status,notes
2018,都道府県議会会議録検索システム「ぎ～みる」,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,国道・県道の構造的地理空間データ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,安来市のオープンデータを活用して地域課題を研究する高校生の取り組み,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,防災啓発アプリ オープンデータで自助の意識を高めよう,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,隣のおじいちゃんが逃げ遅れないために僕ができること 〜防災情報スピーカ〜,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,神エクセル解決アプリ「Excel→CSV」 単なる変換に非ず。オープンデータを促進し業務革新に誘う導火線ツール,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,とれくるPON 福井県嶺南観光アプリ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,議会を見える化するプロジェクト「議会マイニング」,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,鉄道地質 with 避難場所,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,みにばす旅,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,将来の日野市を想像・創造していく,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,Wikiplate,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2017,詳細トイレ情報,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,POSTi,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,全天球カメラによる歩道現況調査,,https://urbandata-challenge.jp/2017/2017-1st-results,https://www.mapillary.com/map/im/Q-uYhes4tY6Evx16iZ2VKg,officially listed project URL,normalized exact project name,,candidate_found,
2017,衆議院小選挙区ポリゴンデータ及び国勢調査小選挙区集計データ,,https://urbandata-challenge.jp/2017/2017-1st-results,http://www.csis.u-tokyo.ac.jp/~nishizawa/udc2017/,officially listed project URL,normalized exact project name,,candidate_found,
2017,Ubiquitous Surveying ~暮らしを支える公共測量~,,https://urbandata-challenge.jp/2017/2017-1st-results,https://github.com/sekilab/UDC2017_PublicSurveying,github repository,normalized exact project name,,candidate_found,
2017,code for kohoku 子どものためのマップ,,https://urbandata-challenge.jp/2017/2017-1st-results,https://codeforkohoku.github.io/papamama/,officially listed project URL,normalized exact project name,,candidate_found,
2017,とよのいいとこマップを広めたい,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,ちば保育園マップ,,https://urbandata-challenge.jp/2017/2017-1st-results,http://papamama.code4chiba.org/,officially listed project URL,normalized exact project name,,candidate_found,
2017,「互助」×「ＩＣＴ技術」を活用した「みまもりあいプロジェクト」,,https://urbandata-challenge.jp/2017/2017-1st-results,http://mimamoriai.net/,officially listed project URL,normalized exact project name,,candidate_found,
2017,めくるんの交通安全・日めくるん,,https://urbandata-challenge.jp/2017/2017-1st-results,http://mekurn.azurewebsites.net/mekurun.html,officially listed project URL,normalized exact project name,,candidate_found,
2017,御願マイスター,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,自治体ポータルにイコマッシュ！,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,日野市地域防犯ARアプリ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,VALON,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,トイレビュー,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,室蘭百名坂,,https://urbandata-challenge.jp/2017/2017-1st-results,https://play.google.com/store/apps/details?id=ne.nisco.muroranhyakumeisaka&hl=ja,officially listed project URL,normalized exact project name,,candidate_found,
2017,標準的なバス情報フォーマット作成ツール,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2017/2017-archives) | official first-round results: official first-round page parsed; 11 project-URL candidates (https://urbandata-challenge.jp/2017/2017-1st-results)
2017,wikiコンシェルジュfor岡山,,https://urbandata-challenge.jp/2017/2017-1st-results,http://wikiconcierge.d-cradle.or.jp/,officially listed project URL,normalized exact project name,,candidate_found,
2016,Lightweight Road Manager,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,オガルコ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,土地スカウター,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,のとノットアローン,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,インバウンド向け観光アプリAfter Fiver,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,MyCityForecastを活用したシミュレーションワークショップ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,wikipedia TOWN in school,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,“地図を使った地域づくり”のすすめ with オープンマップ＠山口市,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,パーソナルデータからオープンデータへ ～住民基本台帳を匿名加工しオープンデータに！！～,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,地方議会議事録検索 議事ロックス,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,観光客向けの京都らしいデータ・セット,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,PCDB,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,生存確率,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,子育てイベントカレンダー「ぽかぽか」日野市版,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,写真からどこ行くの？,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,coco.ne,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,My 防災ノート,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2016,Oya talk,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 0 project-link candidates (https://urbandata-challenge.jp/2016/2016-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2016/2016-1st-results)
2015,北海道統計データ閲覧ツール Seseki,,https://urbandata-challenge.jp/2015/2015-archives,http://labo.colspan.net/seseki_udc2015/,officially listed project URL,normalized exact project name,,candidate_found,
2015,室蘭百名坂,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,大津祭曳山ストーリーテラー,,https://urbandata-challenge.jp/2015/2015-archives,http://easy-small-world.com/hikiyama/,officially listed project URL,normalized exact project name,,candidate_found,
2015,そなえど,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,高精度エリアレポーティングサービスSpaada,,https://urbandata-challenge.jp/2015/2015-archives,https://www.spaada.co,officially listed project URL,normalized project name containment,,candidate_found,
2015,日野マップ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,日野再発見マップ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,見える日野,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,しずみち探検隊,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,松江データ歴史クイズマップ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,写真で紐解くたまがわ,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,会津若松市空間位置情報付き写真データの整備と普及,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,Tenbin,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,陣痛ダイアリーによる男女共同参画社会を目指すKODOプロジェクト,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,さすけね降雪情報登録システム,,https://urbandata-challenge.jp/2015/2015-archives,http://www.data4citizen.jp/app/users/openDataTop/show/sasukene,officially listed project URL,normalized exact project name,,candidate_found,
2015,交通量計測器TRAPO,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2015,マプコXD,,,,,,,not_found,no candidate URL matched the project name; official archive: official archive parsed; 9 project-link candidates (https://urbandata-challenge.jp/2015/2015-archives) | official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/2015/1st-results)
2014,ソーシェルジェ,,,,,,,not_found,no candidate URL matched the project name
2014,ジジババウォッチ,,,,,,,not_found,no candidate URL matched the project name
2014,ムロタクシェア,,,,,,,not_found,no candidate URL matched the project name
2014,イベントコンシェルジュ,,,,,,,not_found,no candidate URL matched the project name
2014,PUBIC MIND HOME,,,,,,,not_found,no candidate URL matched the project name
2014,自転車向け情報活用による地域観光振興〜ラックバスの導入に向けて〜,,,,,,,not_found,no candidate URL matched the project name
